Country,Code_FdGp,Crop,Tagname,Desc,Units,Values
Nepal,2848,Milk,VITA_RAE,VIT. A,IU/kg,0
Nepal,2848,Milk,THIA,THIAMIN (B1),mg/kg,0
Nepal,2848,Milk,RIBF,RIBOFLAVIN (B3),mg/kg,0
Nepal,2848,Milk,NIA,NIACIN (B3),mg/kg,0
Nepal,2848,Milk,VITD,VIT. D,IU/kg,0
Nepal,2542,Sugar,FE,IRON,mg/kg,0
Nepal,2542,Sugar,FOL,FOLIC ACID,mg/kg,0
Nepal,2542,Sugar,ZN,ZINC,mg/kg,0
Nepal,2542,Sugar,VITB12,B12,mg/kg,0
Nepal,2542,Sugar,VITA_RAE,VIT. A,IU/kg,0
Nepal,2542,Sugar,THIA,THIAMIN (B1),mg/kg,0
Nepal,2542,Sugar,RIBF,RIBOFLAVIN (B3),mg/kg,0
Nepal,2542,Sugar,NIA,NIACIN (B3),mg/kg,0
Nepal,2542,Sugar,VITD,VIT. D,IU/kg,0
Nepal,2586,Margarine,FE,IRON,mg/kg,0
Nepal,2586,Margarine,FOL,FOLIC ACID,mg/kg,0
Nepal,2586,Margarine,ZN,ZINC,mg/kg,0
Nepal,2586,Margarine,VITB12,B12,mg/kg,0
Nepal,2586,Margarine,VITA_RAE,VIT. A,IU/kg,0
Nepal,2586,Margarine,THIA,THIAMIN (B1),mg/kg,0
Nepal,2586,Margarine,RIBF,RIBOFLAVIN (B3),mg/kg,0
Nepal,2586,Margarine,NIA,NIACIN (B3),mg/kg,0
Nepal,2586,Margarine,VITD,VIT. D,IU/kg,0
Nepal,2570000,Cooking Oil,FE,IRON,mg/kg,0
Nepal,2570000,Cooking Oil,FOL,FOLIC ACID,mg/kg,0
Nepal,2570000,Cooking Oil,ZN,ZINC,mg/kg,0
Nepal,2570000,Cooking Oil,VITB12,B12,mg/kg,0
Nepal,2570000,Cooking Oil,VITA_RAE,VIT. A,IU/kg,0
Nepal,2570000,Cooking Oil,THIA,THIAMIN (B1),mg/kg,0
Nepal,2570000,Cooking Oil,RIBF,RIBOFLAVIN (B3),mg/kg,0
Nepal,2570000,Cooking Oil,NIA,NIACIN (B3),mg/kg,0
Nepal,2570000,Cooking Oil,VITD,VIT. D,IU/kg,0
Netherlands,2511,Wheat,FE,IRON,mg/kg,0
Netherlands,2511,Wheat,FOL,FOLIC ACID,mg/kg,0
Netherlands,2511,Wheat,ZN,ZINC,mg/kg,0
Netherlands,2511,Wheat,VITB12,B12,mg/kg,0
Netherlands,2511,Wheat,VITA_RAE,VIT. A,_g RAE/kg,0
Netherlands,2511,Wheat,THIA,THIAMIN (B1),mg/kg,0
Netherlands,2511,Wheat,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands,2511,Wheat,NIA,NIACIN (B3),mg/kg,0
Netherlands,2511,Wheat,VITD,VIT. D,IU/kg,0
Netherlands,2514,Maize,FE,IRON,mg/kg,0
Netherlands,2514,Maize,FOL,FOLIC ACID,mg/kg,0
Netherlands,2514,Maize,ZN,ZINC,mg/kg,0
Netherlands,2514,Maize,VITB12,B12,mg/kg,0
Netherlands,2514,Maize,VITA_RAE,VIT. A,_g RAE/kg,0
Netherlands,2514,Maize,THIA,THIAMIN (B1),mg/kg,0
Netherlands,2514,Maize,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands,2514,Maize,NIA,NIACIN (B3),mg/kg,0
Netherlands,2514,Maize,VITD,VIT. D,IU/kg,0
Netherlands,2805,Rice,FE,IRON,mg/kg,0
Netherlands,2805,Rice,FOL,FOLIC ACID,mg/kg,0
Netherlands,2805,Rice,ZN,ZINC,mg/kg,0
Netherlands,2805,Rice,VITB12,B12,mg/kg,0
Netherlands,2805,Rice,VITA_RAE,VIT. A,_g RAE/kg,0
Netherlands,2805,Rice,THIA,THIAMIN (B1),mg/kg,0
Netherlands,2805,Rice,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands,2805,Rice,NIA,NIACIN (B3),mg/kg,0
Netherlands,2805,Rice,VITD,VIT. D,IU/kg,0
Netherlands,2848,Milk,FE,IRON,mg/kg,0
Netherlands,2848,Milk,FOL,FOLIC ACID,mg/kg,0
Netherlands,2848,Milk,ZN,ZINC,mg/kg,0
Netherlands,2848,Milk,VITB12,B12,mg/kg,0
Netherlands,2848,Milk,VITA_RAE,VIT. A,IU/kg,0
Netherlands,2848,Milk,THIA,THIAMIN (B1),mg/kg,0
Netherlands,2848,Milk,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands,2848,Milk,NIA,NIACIN (B3),mg/kg,0
Netherlands,2848,Milk,VITD,VIT. D,IU/kg,0
Netherlands,2542,Sugar,FE,IRON,mg/kg,0
Netherlands,2542,Sugar,FOL,FOLIC ACID,mg/kg,0
Netherlands,2542,Sugar,ZN,ZINC,mg/kg,0
Netherlands,2542,Sugar,VITB12,B12,mg/kg,0
Netherlands,2542,Sugar,VITA_RAE,VIT. A,IU/kg,0
Netherlands,2542,Sugar,THIA,THIAMIN (B1),mg/kg,0
Netherlands,2542,Sugar,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands,2542,Sugar,NIA,NIACIN (B3),mg/kg,0
Netherlands,2542,Sugar,VITD,VIT. D,IU/kg,0
Netherlands,2586,Margarine,FE,IRON,mg/kg,0
Netherlands,2586,Margarine,FOL,FOLIC ACID,mg/kg,0
Netherlands,2586,Margarine,ZN,ZINC,mg/kg,0
Netherlands,2586,Margarine,VITB12,B12,mg/kg,0
Netherlands,2586,Margarine,VITA_RAE,VIT. A,IU/kg,20000
Netherlands,2586,Margarine,THIA,THIAMIN (B1),mg/kg,0
Netherlands,2586,Margarine,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands,2586,Margarine,NIA,NIACIN (B3),mg/kg,0
Netherlands,2586,Margarine,VITD,VIT. D,IU/kg,3000
Netherlands,2570000,Cooking Oil,FE,IRON,mg/kg,0
Netherlands,2570000,Cooking Oil,FOL,FOLIC ACID,mg/kg,0
Netherlands,2570000,Cooking Oil,ZN,ZINC,mg/kg,0
Netherlands,2570000,Cooking Oil,VITB12,B12,mg/kg,0
Netherlands,2570000,Cooking Oil,VITA_RAE,VIT. A,IU/kg,0
Netherlands,2570000,Cooking Oil,THIA,THIAMIN (B1),mg/kg,0
Netherlands,2570000,Cooking Oil,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands,2570000,Cooking Oil,NIA,NIACIN (B3),mg/kg,0
Netherlands,2570000,Cooking Oil,VITD,VIT. D,IU/kg,0
Netherlands Antilles,2511,Wheat,FE,IRON,mg/kg,0
Netherlands Antilles,2511,Wheat,FOL,FOLIC ACID,mg/kg,0
Netherlands Antilles,2511,Wheat,ZN,ZINC,mg/kg,0
Netherlands Antilles,2511,Wheat,VITB12,B12,mg/kg,0
Netherlands Antilles,2511,Wheat,VITA_RAE,VIT. A,_g RAE/kg,0
Netherlands Antilles,2511,Wheat,THIA,THIAMIN (B1),mg/kg,0
Netherlands Antilles,2511,Wheat,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands Antilles,2511,Wheat,NIA,NIACIN (B3),mg/kg,0
Netherlands Antilles,2511,Wheat,VITD,VIT. D,IU/kg,0
Netherlands Antilles,2514,Maize,FE,IRON,mg/kg,0
Netherlands Antilles,2514,Maize,FOL,FOLIC ACID,mg/kg,0
Netherlands Antilles,2514,Maize,ZN,ZINC,mg/kg,0
Netherlands Antilles,2514,Maize,VITB12,B12,mg/kg,0
Netherlands Antilles,2514,Maize,VITA_RAE,VIT. A,_g RAE/kg,0
Netherlands Antilles,2514,Maize,THIA,THIAMIN (B1),mg/kg,0
Netherlands Antilles,2514,Maize,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands Antilles,2514,Maize,NIA,NIACIN (B3),mg/kg,0
Netherlands Antilles,2514,Maize,VITD,VIT. D,IU/kg,0
Netherlands Antilles,2805,Rice,FE,IRON,mg/kg,0
Netherlands Antilles,2805,Rice,FOL,FOLIC ACID,mg/kg,0
Netherlands Antilles,2805,Rice,ZN,ZINC,mg/kg,0
Netherlands Antilles,2805,Rice,VITB12,B12,mg/kg,0
Netherlands Antilles,2805,Rice,VITA_RAE,VIT. A,_g RAE/kg,0
Netherlands Antilles,2805,Rice,THIA,THIAMIN (B1),mg/kg,0
Netherlands Antilles,2805,Rice,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands Antilles,2805,Rice,NIA,NIACIN (B3),mg/kg,0
Netherlands Antilles,2805,Rice,VITD,VIT. D,IU/kg,0
Netherlands Antilles,2848,Milk,FE,IRON,mg/kg,0
Netherlands Antilles,2848,Milk,FOL,FOLIC ACID,mg/kg,0
Netherlands Antilles,2848,Milk,ZN,ZINC,mg/kg,0
Netherlands Antilles,2848,Milk,VITB12,B12,mg/kg,0
Netherlands Antilles,2848,Milk,VITA_RAE,VIT. A,IU/kg,0
Netherlands Antilles,2848,Milk,THIA,THIAMIN (B1),mg/kg,0
Netherlands Antilles,2848,Milk,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands Antilles,2848,Milk,NIA,NIACIN (B3),mg/kg,0
Netherlands Antilles,2848,Milk,VITD,VIT. D,IU/kg,0
Netherlands Antilles,2542,Sugar,FE,IRON,mg/kg,0
Netherlands Antilles,2542,Sugar,FOL,FOLIC ACID,mg/kg,0
Netherlands Antilles,2542,Sugar,ZN,ZINC,mg/kg,0
Netherlands Antilles,2542,Sugar,VITB12,B12,mg/kg,0
Netherlands Antilles,2542,Sugar,VITA_RAE,VIT. A,IU/kg,0
Netherlands Antilles,2542,Sugar,THIA,THIAMIN (B1),mg/kg,0
Netherlands Antilles,2542,Sugar,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands Antilles,2542,Sugar,NIA,NIACIN (B3),mg/kg,0
Netherlands Antilles,2542,Sugar,VITD,VIT. D,IU/kg,0
Netherlands Antilles,2586,Margarine,FE,IRON,mg/kg,0
Netherlands Antilles,2586,Margarine,FOL,FOLIC ACID,mg/kg,0
Netherlands Antilles,2586,Margarine,ZN,ZINC,mg/kg,0
Netherlands Antilles,2586,Margarine,VITB12,B12,mg/kg,0
Netherlands Antilles,2586,Margarine,VITA_RAE,VIT. A,IU/kg,0
Netherlands Antilles,2586,Margarine,THIA,THIAMIN (B1),mg/kg,0
Netherlands Antilles,2586,Margarine,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands Antilles,2586,Margarine,NIA,NIACIN (B3),mg/kg,0
Netherlands Antilles,2586,Margarine,VITD,VIT. D,IU/kg,0
Netherlands Antilles,2570000,Cooking Oil,FE,IRON,mg/kg,0
Netherlands Antilles,2570000,Cooking Oil,FOL,FOLIC ACID,mg/kg,0
Netherlands Antilles,2570000,Cooking Oil,ZN,ZINC,mg/kg,0
Netherlands Antilles,2570000,Cooking Oil,VITB12,B12,mg/kg,0
Netherlands Antilles,2570000,Cooking Oil,VITA_RAE,VIT. A,IU/kg,0
Netherlands Antilles,2570000,Cooking Oil,THIA,THIAMIN (B1),mg/kg,0
Netherlands Antilles,2570000,Cooking Oil,RIBF,RIBOFLAVIN (B3),mg/kg,0
Netherlands Antilles,2570000,Cooking Oil,NIA,NIACIN (B3),mg/kg,0
Netherlands Antilles,2570000,Cooking Oil,VITD,VIT. D,IU/kg,0
New Caledonia,2511,Wheat,FE,IRON,mg/kg,0
New Caledonia,2511,Wheat,FOL,FOLIC ACID,mg/kg,0
New Caledonia,2511,Wheat,ZN,ZINC,mg/kg,0
New Caledonia,2511,Wheat,VITB12,B12,mg/kg,0
New Caledonia,2511,Wheat,VITA_RAE,VIT. A,_g RAE/kg,0
New Caledonia,2511,Wheat,THIA,THIAMIN (B1),mg/kg,0
New Caledonia,2511,Wheat,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Caledonia,2511,Wheat,NIA,NIACIN (B3),mg/kg,0
New Caledonia,2511,Wheat,VITD,VIT. D,IU/kg,0
New Caledonia,2514,Maize,FE,IRON,mg/kg,0
New Caledonia,2514,Maize,FOL,FOLIC ACID,mg/kg,0
New Caledonia,2514,Maize,ZN,ZINC,mg/kg,0
New Caledonia,2514,Maize,VITB12,B12,mg/kg,0
New Caledonia,2514,Maize,VITA_RAE,VIT. A,_g RAE/kg,0
New Caledonia,2514,Maize,THIA,THIAMIN (B1),mg/kg,0
New Caledonia,2514,Maize,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Caledonia,2514,Maize,NIA,NIACIN (B3),mg/kg,0
New Caledonia,2514,Maize,VITD,VIT. D,IU/kg,0
New Caledonia,2805,Rice,FE,IRON,mg/kg,0
New Caledonia,2805,Rice,FOL,FOLIC ACID,mg/kg,0
New Caledonia,2805,Rice,ZN,ZINC,mg/kg,0
New Caledonia,2805,Rice,VITB12,B12,mg/kg,0
New Caledonia,2805,Rice,VITA_RAE,VIT. A,_g RAE/kg,0
New Caledonia,2805,Rice,THIA,THIAMIN (B1),mg/kg,0
New Caledonia,2805,Rice,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Caledonia,2805,Rice,NIA,NIACIN (B3),mg/kg,0
New Caledonia,2805,Rice,VITD,VIT. D,IU/kg,0
New Caledonia,2848,Milk,FE,IRON,mg/kg,0
New Caledonia,2848,Milk,FOL,FOLIC ACID,mg/kg,0
New Caledonia,2848,Milk,ZN,ZINC,mg/kg,0
New Caledonia,2848,Milk,VITB12,B12,mg/kg,0
New Caledonia,2848,Milk,VITA_RAE,VIT. A,IU/kg,0
New Caledonia,2848,Milk,THIA,THIAMIN (B1),mg/kg,0
New Caledonia,2848,Milk,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Caledonia,2848,Milk,NIA,NIACIN (B3),mg/kg,0
New Caledonia,2848,Milk,VITD,VIT. D,IU/kg,0
New Caledonia,2542,Sugar,FE,IRON,mg/kg,0
New Caledonia,2542,Sugar,FOL,FOLIC ACID,mg/kg,0
New Caledonia,2542,Sugar,ZN,ZINC,mg/kg,0
New Caledonia,2542,Sugar,VITB12,B12,mg/kg,0
New Caledonia,2542,Sugar,VITA_RAE,VIT. A,IU/kg,0
New Caledonia,2542,Sugar,THIA,THIAMIN (B1),mg/kg,0
New Caledonia,2542,Sugar,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Caledonia,2542,Sugar,NIA,NIACIN (B3),mg/kg,0
New Caledonia,2542,Sugar,VITD,VIT. D,IU/kg,0
New Caledonia,2586,Margarine,FE,IRON,mg/kg,0
New Caledonia,2586,Margarine,FOL,FOLIC ACID,mg/kg,0
New Caledonia,2586,Margarine,ZN,ZINC,mg/kg,0
New Caledonia,2586,Margarine,VITB12,B12,mg/kg,0
New Caledonia,2586,Margarine,VITA_RAE,VIT. A,IU/kg,0
New Caledonia,2586,Margarine,THIA,THIAMIN (B1),mg/kg,0
New Caledonia,2586,Margarine,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Caledonia,2586,Margarine,NIA,NIACIN (B3),mg/kg,0
New Caledonia,2586,Margarine,VITD,VIT. D,IU/kg,0
New Caledonia,2570000,Cooking Oil,FE,IRON,mg/kg,0
New Caledonia,2570000,Cooking Oil,FOL,FOLIC ACID,mg/kg,0
New Caledonia,2570000,Cooking Oil,ZN,ZINC,mg/kg,0
New Caledonia,2570000,Cooking Oil,VITB12,B12,mg/kg,0
New Caledonia,2570000,Cooking Oil,VITA_RAE,VIT. A,IU/kg,0
New Caledonia,2570000,Cooking Oil,THIA,THIAMIN (B1),mg/kg,0
New Caledonia,2570000,Cooking Oil,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Caledonia,2570000,Cooking Oil,NIA,NIACIN (B3),mg/kg,0
New Caledonia,2570000,Cooking Oil,VITD,VIT. D,IU/kg,0
New Zealand,2511,Wheat,FE,IRON,mg/kg,0
New Zealand,2511,Wheat,FOL,FOLIC ACID,mg/kg,1.3
New Zealand,2511,Wheat,ZN,ZINC,mg/kg,0
New Zealand,2511,Wheat,VITB12,B12,mg/kg,0
New Zealand,2511,Wheat,VITA_RAE,VIT. A,_g RAE/kg,0
New Zealand,2511,Wheat,THIA,THIAMIN (B1),mg/kg,0
New Zealand,2511,Wheat,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Zealand,2511,Wheat,NIA,NIACIN (B3),mg/kg,0
New Zealand,2511,Wheat,VITD,VIT. D,IU/kg,0
New Zealand,2514,Maize,FE,IRON,mg/kg,0
New Zealand,2514,Maize,FOL,FOLIC ACID,mg/kg,0
New Zealand,2514,Maize,ZN,ZINC,mg/kg,0
New Zealand,2514,Maize,VITB12,B12,mg/kg,0
New Zealand,2514,Maize,VITA_RAE,VIT. A,_g RAE/kg,0
New Zealand,2514,Maize,THIA,THIAMIN (B1),mg/kg,0
New Zealand,2514,Maize,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Zealand,2514,Maize,NIA,NIACIN (B3),mg/kg,0
New Zealand,2514,Maize,VITD,VIT. D,IU/kg,0
New Zealand,2805,Rice,FE,IRON,mg/kg,0
New Zealand,2805,Rice,FOL,FOLIC ACID,mg/kg,0
New Zealand,2805,Rice,ZN,ZINC,mg/kg,0
New Zealand,2805,Rice,VITB12,B12,mg/kg,0
New Zealand,2805,Rice,VITA_RAE,VIT. A,_g RAE/kg,0
New Zealand,2805,Rice,THIA,THIAMIN (B1),mg/kg,0
New Zealand,2805,Rice,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Zealand,2805,Rice,NIA,NIACIN (B3),mg/kg,0
New Zealand,2805,Rice,VITD,VIT. D,IU/kg,0
New Zealand,2848,Milk,FE,IRON,mg/kg,0
New Zealand,2848,Milk,FOL,FOLIC ACID,mg/kg,0
New Zealand,2848,Milk,ZN,ZINC,mg/kg,0
New Zealand,2848,Milk,VITB12,B12,mg/kg,0
New Zealand,2848,Milk,VITA_RAE,VIT. A,IU/kg,0
New Zealand,2848,Milk,THIA,THIAMIN (B1),mg/kg,0
New Zealand,2848,Milk,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Zealand,2848,Milk,NIA,NIACIN (B3),mg/kg,0
New Zealand,2848,Milk,VITD,VIT. D,IU/kg,0
New Zealand,2542,Sugar,FE,IRON,mg/kg,0
New Zealand,2542,Sugar,FOL,FOLIC ACID,mg/kg,0
New Zealand,2542,Sugar,ZN,ZINC,mg/kg,0
New Zealand,2542,Sugar,VITB12,B12,mg/kg,0
New Zealand,2542,Sugar,VITA_RAE,VIT. A,IU/kg,0
New Zealand,2542,Sugar,THIA,THIAMIN (B1),mg/kg,0
New Zealand,2542,Sugar,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Zealand,2542,Sugar,NIA,NIACIN (B3),mg/kg,0
New Zealand,2542,Sugar,VITD,VIT. D,IU/kg,0
New Zealand,2586,Margarine,FE,IRON,mg/kg,0
New Zealand,2586,Margarine,FOL,FOLIC ACID,mg/kg,0
New Zealand,2586,Margarine,ZN,ZINC,mg/kg,0
New Zealand,2586,Margarine,VITB12,B12,mg/kg,0
New Zealand,2586,Margarine,VITA_RAE,VIT. A,IU/kg,28300
New Zealand,2586,Margarine,THIA,THIAMIN (B1),mg/kg,0
New Zealand,2586,Margarine,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Zealand,2586,Margarine,NIA,NIACIN (B3),mg/kg,0
New Zealand,2586,Margarine,VITD,VIT. D,IU/kg,2200
New Zealand,2570000,Cooking Oil,FE,IRON,mg/kg,0
New Zealand,2570000,Cooking Oil,FOL,FOLIC ACID,mg/kg,0
New Zealand,2570000,Cooking Oil,ZN,ZINC,mg/kg,0
New Zealand,2570000,Cooking Oil,VITB12,B12,mg/kg,0
New Zealand,2570000,Cooking Oil,VITA_RAE,VIT. A,IU/kg,0
New Zealand,2570000,Cooking Oil,THIA,THIAMIN (B1),mg/kg,0
New Zealand,2570000,Cooking Oil,RIBF,RIBOFLAVIN (B3),mg/kg,0
New Zealand,2570000,Cooking Oil,NIA,NIACIN (B3),mg/kg,0
New Zealand,2570000,Cooking Oil,VITD,VIT. D,IU/kg,0
Nicaragua,2511,Wheat,FE,IRON,mg/kg,55
Nicaragua,2511,Wheat,FOL,FOLIC ACID,mg/kg,1.8
Nicaragua,2511,Wheat,ZN,ZINC,mg/kg,0
Nicaragua,2511,Wheat,VITB12,B12,mg/kg,0
Nicaragua,2511,Wheat,VITA_RAE,VIT. A,_g RAE/kg,0
Nicaragua,2511,Wheat,THIA,THIAMIN (B1),mg/kg,6.2
Nicaragua,2511,Wheat,RIBF,RIBOFLAVIN (B3),mg/kg,0
Nicaragua,2511,Wheat,NIA,NIACIN (B3),mg/kg,55
Nicaragua,2511,Wheat,VITD,VIT. D,IU/kg,0
Nicaragua,2514,Maize,FE,IRON,mg/kg,0
Nicaragua,2514,Maize,FOL,FOLIC ACID,mg/kg,0
Nicaragua,2514,Maize,ZN,ZINC,mg/kg,0
Nicaragua,2514,Maize,VITB12,B12,mg/kg,0
Nicaragua,2514,Maize,VITA_RAE,VIT. A,_g RAE/kg,0
Nicaragua,2514,Maize,THIA,THIAMIN (B1),mg/kg,0
Nicaragua,2514,Maize,RIBF,RIBOFLAVIN (B3),mg/kg,0
Nicaragua,2514,Maize,NIA,NIACIN (B3),mg/kg,0
Nicaragua,2514,Maize,VITD,VIT. D,IU/kg,0
Nicaragua,2805,Rice,FE,IRON,mg/kg,0
Nicaragua,2805,Rice,FOL,FOLIC ACID,mg/kg,0
Nicaragua,2805,Rice,ZN,ZINC,mg/kg,0
Nicaragua,2805,Rice,VITB12,B12,mg/kg,0
Nicaragua,2805,Rice,VITA_RAE,VIT. A,_g RAE/kg,0
Nicaragua,2805,Rice,THIA,THIAMIN (B1),mg/kg,0
Nicaragua,2805,Rice,RIBF,RIBOFLAVIN (B3),mg/kg,0
Nicaragua,2805,Rice,NIA,NIACIN (B3),mg/kg,0
Nicaragua,2805,Rice,VITD,VIT. D,IU/kg,0
Nicaragua,2848,Milk,FE,IRON,mg/kg,0
Nicaragua,2848,Milk,FOL,FOLIC ACID,mg/kg,0
Nicaragua,2848,Milk,ZN,ZINC,mg/kg,0
Nicaragua,2848,Milk,VITB12,B12,mg/kg,0
Nicaragua,2848,Milk,VITA_RAE,VIT. A,IU/kg,0
Nicaragua,2848,Milk,THIA,THIAMIN (B1),mg/kg,0
Nicaragua,2848,Milk,RIBF,RIBOFLAVIN (B3),mg/kg,0
Nicaragua,2848,Milk,NIA,NIACIN (B3),mg/kg,0
Nicaragua,2848,Milk,VITD,VIT. D,IU/kg,0
Nicaragua,2542,Sugar,FE,IRON,mg/kg,0
Nicaragua,2542,Sugar,FOL,FOLIC ACID,mg/kg,0
Nicaragua,2542,Sugar,ZN,ZINC,mg/kg,0
Nicaragua,2542,Sugar,VITB12,B12,mg/kg,0
Nicaragua,2542,Sugar,VITA_RAE,VIT. A,IU/kg,50000
Nicaragua,2542,Sugar,THIA,THIAMIN (B1),mg/kg,0
Nicaragua,2542,Sugar,RIBF,RIBOFLAVIN (B3),mg/kg,0
Nicaragua,2542,Sugar,NIA,NIACIN (B3),mg/kg,0
Nicaragua,2542,Sugar,VITD,VIT. D,IU/kg,0
Nicaragua,2586,Margarine,FE,IRON,mg/kg,0
Nicaragua,2586,Margarine,FOL,FOLIC ACID,mg/kg,0
Nicaragua,2586,Margarine,ZN,ZINC,mg/kg,0
Nicaragua,2586,Margarine,VITB12,B12,mg/kg,0
Nicaragua,2586,Margarine,VITA_RAE,VIT. A,IU/kg,0
Nicaragua,2586,Margarine,THIA,THIAMIN (B1),mg/kg,0
Nicaragua,2586,Margarine,RIBF,RIBOFLAVIN (B3),mg/kg,0
Nicaragua,2586,Margarine,NIA,NIACIN (B3),mg/kg,0
Nicaragua,2586,Margarine,VITD,VIT. D,IU/kg,0
Nicaragua,2570000,Cooking Oil,FE,IRON,mg/kg,0
Nicaragua,2570000,Cooking Oil,FOL,FOLIC ACID,mg/kg,0
Nicaragua,2570000,Cooking Oil,ZN,ZINC,mg/kg,0
Nicaragua,2570000,Cooking Oil,VITB12,B12,mg/kg,0
Nicaragua,2570000,Cooking Oil,VITA_RAE,VIT. A,IU/kg,0
Nicaragua,2570000,Cooking Oil,THIA,THIAMIN (B1),mg/kg,0
Nicaragua,2570000,Cooking Oil,RIBF,RIBOFLAVIN (B3),mg/kg,0
Nicaragua,2570000,Cooking Oil,NIA,NIACIN (B3),mg/kg,0
Nicaragua,2570000,Cooking Oil,VITD,VIT. D,IU/kg,0
Niger,2511,Wheat,FE,IRON,mg/kg,60
Niger,2511,Wheat,FOL,FOLIC ACID,mg/kg,2.6
Niger,2511,Wheat,ZN,ZINC,mg/kg,55
Niger,2511,Wheat,VITB12,B12,mg/kg,0.02
Niger,2511,Wheat,VITA_RAE,VIT. A,_g RAE/kg,0
Niger,2511,Wheat,THIA,THIAMIN (B1),mg/kg,0
Niger,2511,Wheat,RIBF,RIBOFLAVIN (B3),mg/kg,0
Niger,2511,Wheat,NIA,NIACIN (B3),mg/kg,0
Niger,2511,Wheat,VITD,VIT. D,IU/kg,0
Niger,2514,Maize,FE,IRON,mg/kg,0
Niger,2514,Maize,FOL,FOLIC ACID,mg/kg,0
Niger,2514,Maize,ZN,ZINC,mg/kg,0
Niger,2514,Maize,VITB12,B12,mg/kg,0
Niger,2514,Maize,VITA_RAE,VIT. A,_g RAE/kg,0
Niger,2514,Maize,THIA,THIAMIN (B1),mg/kg,0
Niger,2514,Maize,RIBF,RIBOFLAVIN (B3),mg/kg,0
Niger,2514,Maize,NIA,NIACIN (B3),mg/kg,0
Niger,2514,Maize,VITD,VIT. D,IU/kg,0
Niger,2805,Rice,FE,IRON,mg/kg,0
Niger,2805,Rice,FOL,FOLIC ACID,mg/kg,0
Niger,2805,Rice,ZN,ZINC,mg/kg,0
Niger,2805,Rice,VITB12,B12,mg/kg,0
Niger,2805,Rice,VITA_RAE,VIT. A,_g RAE/kg,0
Niger,2805,Rice,THIA,THIAMIN (B1),mg/kg,0
Niger,2805,Rice,RIBF,RIBOFLAVIN (B3),mg/kg,0
Niger,2805,Rice,NIA,NIACIN (B3),mg/kg,0
Niger,2805,Rice,VITD,VIT. D,IU/kg,0
Niger,2848,Milk,FE,IRON,mg/kg,0
Niger,2848,Milk,FOL,FOLIC ACID,mg/kg,0
Niger,2848,Milk,ZN,ZINC,mg/kg,0
Niger,2848,Milk,VITB12,B12,mg/kg,0
Niger,2848,Milk,VITA_RAE,VIT. A,IU/kg,0
Niger,2848,Milk,THIA,THIAMIN (B1),mg/kg,0
Niger,2848,Milk,RIBF,RIBOFLAVIN (B3),mg/kg,0
Niger,2848,Milk,NIA,NIACIN (B3),mg/kg,0
Niger,2848,Milk,VITD,VIT. D,IU/kg,0
Niger,2542,Sugar,FE,IRON,mg/kg,0
Niger,2542,Sugar,FOL,FOLIC ACID,mg/kg,0
Niger,2542,Sugar,ZN,ZINC,mg/kg,0
Niger,2542,Sugar,VITB12,B12,mg/kg,0
Niger,2542,Sugar,VITA_RAE,VIT. A,IU/kg,0
Niger,2542,Sugar,THIA,THIAMIN (B1),mg/kg,0
Niger,2542,Sugar,RIBF,RIBOFLAVIN (B3),mg/kg,0
Niger,2542,Sugar,NIA,NIACIN (B3),mg/kg,0
Niger,2542,Sugar,VITD,VIT. D,IU/kg,0
Niger,2586,Margarine,FE,IRON,mg/kg,0
Niger,2586,Margarine,FOL,FOLIC ACID,mg/kg,0
Niger,2586,Margarine,ZN,ZINC,mg/kg,0
Niger,2586,Margarine,VITB12,B12,mg/kg,0
Niger,2586,Margarine,VITA_RAE,VIT. A,IU/kg,0
Niger,2586,Margarine,THIA,THIAMIN (B1),mg/kg,0
Niger,2586,Margarine,RIBF,RIBOFLAVIN (B3),mg/kg,0
Niger,2586,Margarine,NIA,NIACIN (B3),mg/kg,0
Niger,2586,Margarine,VITD,VIT. D,IU/kg,0
